1;00:00:07,210;00:00:08,040;(GROANS)
2;00:00:08,041;00:00:11,000;Little Theon! Come and get her.
3;00:00:13,790;00:00:15,750;(CACKLES MANICALLY)
4;00:00:19,080;00:00:22,619;It's an invitation...
4;00:00:19,080;00:00:22,619;to King's Landing.
5;00:00:22,620;00:00:24,119;You will represent my interests
6;00:00:24,120;00:00:25,749;at this gathering
6;00:00:24,120;00:00:25,749;as you see them.
7;00:00:25,750;00:00:28,210;It's not safe leaving you
7;00:00:25,750;00:00:28,210;with Littlefinger.
8;00:00:28,420;00:00:29,920;LITTLEFINGER:
8;00:00:28,420;00:00:29,920;She's your sister.
9;00:00:30,290;00:00:31,710;Arya would never betray
9;00:00:30,290;00:00:31,710;her family.
10;00:00:31,920;00:00:34,400;SANSA STARK:
10;00:00:31,920;00:00:34,400;She would if she thought
10;00:00:31,920;00:00:34,400;I was going to betray Jon.
11;00:00:37,540;00:00:39,620;With the faces,
11;00:00:37,540;00:00:39,620;I can become someone else.
12;00:00:40,210;00:00:44,210;I wonder what it would feel like
12;00:00:40,210;00:00:44,210;to be the Lady of Winterfell.
13;00:00:44,870;00:00:50,080;All I'd need to find out...
13;00:00:44,870;00:00:50,080;is your face.
14;00:00:53,540;00:00:55,039;Daenerys will win this war.
15;00:00:55,040;00:00:56,499;If you want Cersei
15;00:00:55,040;00:00:56,499;to bend the knee,
16;00:00:56,500;00:00:57,500;you can ask her yourself.
17;00:00:57,501;00:00:59,540;She has
17;00:00:57,501;00:00:59,540;a more important request.
18;00:01:00,420;00:01:02,079;Cersei thinks the army
18;00:01:00,420;00:01:02,079;of the dead is nothing
19;00:01:02,080;00:01:04,370;but a story.
19;00:01:02,080;00:01:04,370;What if we prove her wrong?
20;00:01:04,920;00:01:06,539;Bring the dead to her.
21;00:01:06,540;00:01:08,540;(WALKER SHRIEKING)
22;00:01:12,960;00:01:13,960;Go!
23;00:01:19,920;00:01:22,420;We are going to destroy
23;00:01:19,920;00:01:22,420;the Night King and his army.
24;00:01:23,000;00:01:24,750;Thank you, my queen.
25;00:01:40,460;00:01:43,420;( theme song playing )
26;00:04:04,830;00:04:07,580;( chatter )
27;00:04:11,250;00:04:13,580;( chatter continues )
28;00:04:23,750;00:04:25,959;Bronn: Oil?
28;00:04:23,750;00:04:25,959;Pitch, my lord.
29;00:04:25,960;00:04:28,500;How many barrels?
29;00:04:25,960;00:04:28,500;500, my lord.
30;00:04:31,170;00:04:32,579;Get 500 more.
31;00:04:32,580;00:04:33,580;Yes, my lord.
32;00:04:46,040;00:04:48,999;I still enjoy it
32;00:04:46,040;00:04:48,999;when they call me my lord.
33;00:04:49,000;00:04:51,459;The thrill will fade.
34;00:04:51,460;00:04:52,960;If we live that long.
35;00:04:54,460;00:04:56,169;Men without cocks.
36;00:04:56,170;00:04:57,869;You wouldn't find me
36;00:04:56,170;00:04:57,869;fighting in an army
37;00:04:57,870;00:04:59,829;if I had no cock.
38;00:04:59,830;00:05:02,289;What's left to fight for?
39;00:05:02,290;00:05:04,169;Gold?
40;00:05:04,170;00:05:05,999;I spent my life around soldiers.
41;00:05:06,000;00:05:08,120;What do you think
41;00:05:06,000;00:05:08,120;they spend that gold on?
42;00:05:09,670;00:05:11,329;Family.
43;00:05:11,330;00:05:13,000;Not without a cock, you don't.
44;00:05:14,370;00:05:17,170;Maybe it really is
44;00:05:14,370;00:05:17,170;all cocks in the end.
45;00:05:19,250;00:05:22,539;Yet, your brother
45;00:05:19,250;00:05:22,539;has chosen to side
45;00:05:19,250;00:05:22,539;with the cockless.
46;00:05:22,540;00:05:27,419;Yes, he's always been
46;00:05:22,540;00:05:27,419;a champion of the downtrodden.
47;00:05:27,420;00:05:29,829;( trumpet blares )
48;00:05:29,830;00:05:32,830;( distant men shrieking )
48;00:05:29,830;00:05:32,830;( hoofbeats thundering )
49;00:05:39,750;00:05:42,170;( shrieking continues )
50;00:06:05,620;00:06:08,370;I think we're about to be
50;00:06:05,620;00:06:08,370;the downtrodden.
51;00:06:10,330;00:06:12,789;Man:
51;00:06:10,330;00:06:12,789;Archers, stand tall!
52;00:06:12,790;00:06:15,750;( horses neighing )
52;00:06:12,790;00:06:15,750;Man ♪2: Cover that wall!
53;00:06:16,920;00:06:19,040;( seagulls screeching )
54;00:06:43,210;00:06:46,789;How many people live here?
54;00:06:43,210;00:06:46,789;A million, give or take.
55;00:06:46,790;00:06:50,919;That's more people
55;00:06:46,790;00:06:50,919;than the entire North
55;00:06:46,790;00:06:50,919;crammed into that.
56;00:06:50,920;00:06:53,079;Why would anyone
56;00:06:50,920;00:06:53,079;want to live that way?
57;00:06:53,080;00:06:55,539;There's more work in the city.
58;00:06:55,540;00:06:57,750;And the brothels
58;00:06:55,540;00:06:57,750;are far superior.
59;00:07:22,870;00:07:26,250;( wight screeching )
60;00:07:34,710;00:07:36,079;( seagulls screeching )
61;00:07:36,080;00:07:38,119;Cersei:
61;00:07:36,080;00:07:38,119;Why isn't she with them?
62;00:07:38,120;00:07:40,289;Qyburn:
62;00:07:38,120;00:07:40,289;I'm afraid I don't know,
62;00:07:38,120;00:07:40,289;Your Grace.
63;00:07:40,290;00:07:42,459;No one has seen her.
64;00:07:42,460;00:07:44,119;And the rest of them?
65;00:07:44,120;00:07:46,369;They're on their way
65;00:07:44,120;00:07:46,369;to the Dragonpit now.
66;00:07:46,370;00:07:47,670;Including our brother?
67;00:07:49,330;00:07:50,460;Yes, Your Grace.
68;00:07:54,790;00:07:56,289;If anything goes wrong,
69;00:07:56,290;00:07:58,329;kill the silver-haired
69;00:07:56,290;00:07:58,329;bitch first,
