,0,1,2,3,4
0,0,0,catelyn,Are you sure about this?,"['Robb Stark', 'Catelyn Stark']"
1,0,1,robb,No,"['Robb Stark', 'Catelyn Stark']"
2,0,2,catelyn,Its dangerous,"['Robb Stark', 'Catelyn Stark']"
3,0,3,robb,"If we take Tywins castle from him, the lords of Westeros will realize hes not invincible Take his home, take his gold, take his power","['Robb Stark', 'Catelyn Stark']"
4,0,4,catelyn,Why are you telling me?,"['Robb Stark', 'Catelyn Stark']"
5,0,5,robb,You begged me not to send Theon to negotiate with his father and I ignored your advice,"['Robb Stark', 'Catelyn Stark']"
6,0,6,robb,Now Winterfell is burned to the ground The North is overrun with Ironborn and Bran and Rickon are gone,"['Robb Stark', 'Catelyn Stark']"
7,0,7,robb,"So, Casterly Rock? Im asking your advice","['Robb Stark', 'Catelyn Stark']"
8,0,8,catelyn,We have enough men?,"['Robb Stark', 'Catelyn Stark']"
9,0,9,catelyn,"If reinforcements arrive from Kings Landing, before we take the castle, well be caught between Tywins army and the sea","['Robb Stark', 'Catelyn Stark']"
10,0,10,robb,Well lose the war and die the way father died Or worse,"['Robb Stark', 'Catelyn Stark']"
11,2,11,walder,"My honored guests, be welcome within my walls and at my table I extend to you my hospitality and protection in the light of the Seven","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
12,2,12,robb,"We thank you for your hospitality, my lord","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
13,2,13,robb,"I have come to make my apologies, my lord, and to beg your forgiveness","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
14,2,14,walder,"Dont beg my forgiveness, your Grace It wasnt me you spurned, it was my girls","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
15,2,15,walder,"One of them was supposed to be queen, now none of them are","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
16,2,16,walder,"This is Arwyn, my daughter My daughter Walda, my daughter Derwa, my daughter Waldra","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
17,2,17,walder,My eldest granddaughters Ginia and Neila,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
18,2,18,walder,"Serra and Sarra, granddaughters, twins You could have had either Could have had both for all I care","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
19,2,19,walder,My granddaughter Marianne My granddaughter Freya My granddaughter W-W-Wertha? Waldra? Waldina?,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
20,2,20,merry,Im Merry,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
21,2,21,walder,"Fine And heres my youngest daughter Shirei, though she hasnt bled yet Clearly you dont have the patience for all that","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
22,2,22,robb,"My ladies All men should keep their word, kings most of all I was pledged to marry one of you and I broke that vow The fault is not with you Any man would be lucky to have any one of you I did what I did not to slight you, but because I loved another I know these words cannot set right the wrong I have done to you and your house I beg your forgiveness and pledge to do all I can to make amends so the Freys of the Crossing and the Starks of Winterfell may once again be friends","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
23,2,23,walder,Very good,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
24,2,24,walder,"There she is Come closer, let me have a look at you","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
25,2,25,walder,Still cant see you Old eyes,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
26,2,26,walder,"Love Thats what the Starks of Winterfell call it, eh? Heh Very honorable, I call it a pretty face Mmmm, very pretty Prettier than this lot, thats for sure Very shapely as well Oh, you try to hide her under that dress If you wanted to hide her, you shouldnt have brought her here in the first place","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
27,2,27,walder,"I can always see whats going on beneath a dress Been at this a long time I bet when you take that dress off, everything stays right where it is Doesnt drop an inch","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
28,2,28,walder,Your king says he betrayed me for love I say he betrayed me for firm tits and a tight fit,"['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
29,2,29,walder,"And I can respect that When I was your age, Id have broken fifty oaths to get into that without a second thought Well, Ive enough room in the hall for you lot Well set up tents outside with food and ale for the rest of your men","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
30,2,30,robb,"Thank you, my lord","['Robb Stark', 'Catelyn Stark', 'Brynden Tully', 'Talisa Maegyr', 'Walder Frey', 'Lothar Frey', 'Black Walder Rivers', 'Edmure Tully', 'Joyeuse Erenford', 'Merry Frey']"
31,4,31,daenerys,Where?,"['Daenerys Targaryen', 'Jorah Mormont', 'Barristan Selmy', 'Grey Worm', 'Daario Naharis']"
