,0,1,2,3,4
0,0,0,man,Fall back,[]
1,1,1,sam,Brother?,['Samwell Tarly']
2,6,2,jeor,Did you send the ravens?,"['Samwell Tarly', 'White Walker', 'Jeor Mormont', 'Grenn', 'Eddison Tollett', 'Rast', 'Ghost']"
3,6,3,jeor,"Tarly, look at me Did you send the ravens?","['Samwell Tarly', 'White Walker', 'Jeor Mormont', 'Grenn', 'Eddison Tollett', 'Rast', 'Ghost']"
4,6,4,jeor,"That was your job Your only job We need to get back to the Wall Its a long march We know whats out there, but we have to make it, have to warn them or before winters done, everyone youve ever known will be dead","['Samwell Tarly', 'White Walker', 'Jeor Mormont', 'Grenn', 'Eddison Tollett', 'Rast', 'Ghost']"
5,9,5,ygritte,"First time youve seen a giant, Jon Snow?","['Jon Snow', 'Ygritte', 'Dongo the Giant']"
6,9,6,ygritte,"Well, dont stare too long Theyre shy When they stop being shy, they get angry And when theyre angry, Ive seen them pound a man straight into the ground like a hammer on a nail","['Jon Snow', 'Ygritte', 'Dongo the Giant']"
7,9,7,man,Crow,"['Jon Snow', 'Ygritte', 'Dongo the Giant']"
8,9,8,boy,Crow,"['Jon Snow', 'Ygritte', 'Dongo the Giant']"
9,10,9,girl,Look over there,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
10,10,10,man,Crow,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
11,10,11,girl,Crow! Look over here! Look,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
12,10,12,woman,"Ah, look, crow coming","['Jon Snow', 'Rattleshirt', 'Ygritte']"
13,10,13,boy,Crow,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
14,10,14,ygritte,Youre wearing the wrong color,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
15,10,15,jon,Mance was a ranger,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
16,10,16,ygritte,"In your hearts, all you crows want to fly free","['Jon Snow', 'Rattleshirt', 'Ygritte']"
17,10,17,jon,"When Im free, will I be free to go?","['Jon Snow', 'Rattleshirt', 'Ygritte']"
18,10,18,boy,Crow,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
19,10,19,boy,Crow,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
20,10,20,ygritte,"Sure, you will","['Jon Snow', 'Rattleshirt', 'Ygritte']"
21,10,21,boy,Oh,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
22,10,22,ygritte,"And Ill be free to kill you Got no respect, this lot Got no fathers to slap em when theyre foul","['Jon Snow', 'Rattleshirt', 'Ygritte']"
23,10,23,jon,What happened to their fathers?,"['Jon Snow', 'Rattleshirt', 'Ygritte']"
24,10,24,ygritte,"Some of them were killed by crows like you Dont look so grim, Jon Snow If Mance Rayder likes you, youll live another day And if he dont.","['Jon Snow', 'Rattleshirt', 'Ygritte']"
25,11,25,tormund,I smell a crow,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
26,11,26,lord of bones,We killed his friends Thought youd want to question this one,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
27,11,27,tormund,What do we want with a baby crow?,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
28,11,28,ygritte,This baby killed Qhorin Halfhand He wants to be one of us,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
29,11,29,tormund,That half-handed cunt killed friends of mine Friends twice your size,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
30,11,30,jon,My father told me big men fall just as quick as little ones if you put a sword through their hearts,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
31,11,31,tormund,"Plenty of little men tried to put their swords through my heart And theres plenty of little skeletons buried in the woods Whats your name, boy?","['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
32,11,32,jon,Jon Snow,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
33,11,33,jon,Your Grace,"['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
34,11,34,tormund,"Your Grace? Did you hear that? From now on, youd better kneel every time I fart","['Jon Snow', 'Rattleshirt', 'Ygritte', 'Tormund Giantsbane', 'Mance Rayder']"
