,0,1,2,3,4
0,1,0,ned,Does Ser Hugh have any family in the capital?,"['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
1,1,1,barristan selmy,No I stood vigil for him myself last night He had no one else,"['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
2,1,2,ned,Hed never worn this armor before,"['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
3,1,3,barristan selmy,Bad luck for him Going against the Mountain,"['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
4,1,4,ned,Who determines the draw?,"['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
5,1,5,barristan selmy,"All the knights draw straws, Lord Stark","['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
6,1,6,ned,"Aye But who holds the straws? Youve done good work, Sisters","['Hugh of the Vale', 'Eddard Stark', 'Barristan Selmy']"
7,2,7,barristan selmy,Life is strange Not so many years ago we fought as enemies at the Trident,"['Eddard Stark', 'Barristan Selmy']"
8,2,8,ned,"Im glad we never met on the field, Ser Barristan as is my wife I dont think the widows life would suit her","['Eddard Stark', 'Barristan Selmy']"
9,2,9,barristan selmy,Youre too modest Ive seen you cut down a dozen great knights,"['Eddard Stark', 'Barristan Selmy']"
10,2,10,ned,My father once told me you were the best hed ever seen I never knew the man to be wrong about matters of combat,"['Eddard Stark', 'Barristan Selmy']"
11,2,11,barristan selmy,"He was a fine man, your father What the Mad King did to him was a terrible crime","['Eddard Stark', 'Barristan Selmy']"
12,2,12,ned,And that lad He was a squire until a few months ago How could he afford a new suit of armor?,"['Eddard Stark', 'Barristan Selmy']"
13,2,13,barristan selmy,Perhaps Lord Arryn left him some money? I hear the King wants to joust today,"['Eddard Stark', 'Barristan Selmy']"
14,2,14,ned,Yes That will never happen,"['Eddard Stark', 'Barristan Selmy']"
15,2,15,barristan selmy,Robert tends to do what he wants,"['Eddard Stark', 'Barristan Selmy']"
16,2,16,ned,"If the King got what he wanted all the time, wed still be fighting a damned rebellion","['Eddard Stark', 'Barristan Selmy']"
17,3,17,lancel,"Its made too small, Your Grace It wont go","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
18,3,18,robert,Your mother was a dumb whore with a fat arse Did you know that? Look at this idiot! One ball and no brains He cant even put a mans armor on him properly,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
19,3,19,ned,Youre too fat for your armor,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
20,3,20,robert,"Fat? Fat, is it? Is that how you speak to your King? That was funny, is it?","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
21,3,21,robert,"Oh, it's funny, is it?","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
22,3,22,lancel,"No, Your Grace","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
23,3,23,robert,No? You dont like the Hands joke?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
24,3,24,ned,Youre torturing the poor boy,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
25,3,25,robert,"You heard the Hand ings too fat for his armor! Go find the breastplate stretcher, now","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
26,3,26,ned,The breastplate stretcher?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
27,3,27,robert,How long before he figures it out?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
28,3,28,ned,Maybe you should have one invented,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
29,3,29,robert,"All right, all right But you watch me out there I still know how to point a lance","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
30,3,30,ned,You have no business jousting Leave that for the young men,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
31,3,31,robert,Why? Because Im king? Piss on that I want to hit somebody,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
32,3,32,ned,And whos going to hit you back?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
33,3,33,robert,Anybody who can And the last man in his saddle will be you,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
34,3,34,ned,Theres not a man in the Seven Kingdoms would risk hurting you,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
35,3,35,robert,Are you telling me those cowards would let me win?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
36,3,36,ned,Aye,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
37,3,37,robert,Drink,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
38,3,38,ned,Im not thirsty,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
39,3,39,robert,Drink Your King commands it Gods! Too fat for my armor,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
40,3,40,ned,Your squire A Lannister boy?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
41,3,41,robert,"Hmm A bloody idiot But Cersei insisted I have Jon Arryn to thank for her Cersei Lannister will make a good match , he told me Youll need her father on your side I thought being King meant I could do whatever I wanted Enough of this! Lets go watch em ride At least I can smell someone elses blood","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
42,3,42,ned,Robert?,"['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
43,3,43,robert,"What? Oh! An inspiring sight for the people, eh? Come! Bow before your King! Bow, you shits! -","['Robert Baratheon', 'Lancel Lannister', 'Eddard Stark']"
44,4,44,ned,Wheres Arya,"['Gregor Clegane', 'Joffrey Baratheon', 'Eddard Stark', 'Sansa Stark', 'Petyr Baelish', 'Septa Mordane', 'Renly Baratheon', 'Grand Maester Pycelle', 'Loras Tyrell', 'Robert Baratheon', 'Sandor Clegane', 'Barristan Selmy', 'Myrcella Baratheon', 'Tommen Baratheon']"
45,4,45,sansa,At her dancing lessons night of the Flowers,"['Gregor Clegane', 'Joffrey Baratheon', 'Eddard Stark', 'Sansa Stark', 'Petyr Baelish', 'Septa Mordane', 'Renly Baratheon', 'Grand Maester Pycelle', 'Loras Tyrell', 'Robert Baratheon', 'Sandor Clegane', 'Barristan Selmy', 'Myrcella Baratheon', 'Tommen Baratheon']"
46,4,46,sansa,"Thank you, Ser Loras","['Gregor Clegane', 'Joffrey Baratheon', 'Eddard Stark', 'Sansa Stark', 'Petyr Baelish', 'Septa Mordane', 'Renly Baratheon', 'Grand Maester Pycelle', 'Loras Tyrell', 'Robert Baratheon', 'Sandor Clegane', 'Barristan Selmy', 'Myrcella Baratheon', 'Tommen Baratheon']"
47,4,47,sansa,Dont let Ser Gregor hurt him,"['Gregor Clegane', 'Joffrey Baratheon', 'Eddard Stark', 'Sansa Stark', 'Petyr Baelish', 'Septa Mordane', 'Renly Baratheon', 'Grand Maester Pycelle', 'Loras Tyrell', 'Robert Baratheon', 'Sandor Clegane', 'Barristan Selmy', 'Myrcella Baratheon', 'Tommen Baratheon']"
