,0,1,2,3,4
0,0,0,gilly,Youve got too much wood in there,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
1,0,1,sam,"But the more wood, the bigger the fire","['Samwell Tarly', 'Gilly', 'Baby Sam']"
2,0,2,gilly,It needs to breathe Take off that big log,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
3,0,3,sam,Huh You know your fires,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
4,0,4,gilly,Someone built your fires for you growing up?,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
5,0,5,sam,"It doesnt get so cold down in the Reach And there were servants, of course","['Samwell Tarly', 'Gilly', 'Baby Sam']"
6,0,6,gilly,I knew you were highborn,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
7,0,7,sam,"Oh, I found something at the Fist of the First Men Buried treasure Thousands of years old I think","['Samwell Tarly', 'Gilly', 'Baby Sam']"
8,0,8,gilly,What does it do?,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
9,0,9,sam,"Im not sure that it does anything Its beautiful, though, isnt it?","['Samwell Tarly', 'Gilly', 'Baby Sam']"
10,0,10,gilly,How much longer?,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
11,0,11,sam,Not so far A few more days,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
12,0,12,gilly,Is the Wall as big as they say?,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
13,0,13,sam,Bigger So big you cant even see the top sometimes Its hidden in clouds,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
14,0,14,gilly,Youre playing with me,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
15,0,15,sam,"Im not Its 700 feet high, all made of ice On a warm day you can see it weeping Castle Black is nice enough They keep a fire burning in the long hall day and night And Hobb makes venison stew with onions Very tasty Sometimes, one of the brothers will sing Dareon sings best","['Samwell Tarly', 'Gilly', 'Baby Sam']"
16,0,16,gilly,Do you sing?,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
17,0,17,sam,"No No, no, no Not very well","['Samwell Tarly', 'Gilly', 'Baby Sam']"
18,0,18,gilly,Sing me a song,"['Samwell Tarly', 'Gilly', 'Baby Sam']"
19,0,19,sam,"Oh, all right Lets see","['Samwell Tarly', 'Gilly', 'Baby Sam']"
