,0,1,2,3,4
0,1,0,theon,Ive taken your castle,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
1,1,1,bran,Theon?,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
2,1,2,theon,Its Prince Theon now Get up You have to get dressed Ive taken Winterfell I took it Im occupying it I sent men over the walls with grappling claws and ropes,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
3,1,3,bran,Why?,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
4,1,4,theon,To take the castle,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
5,1,5,bran,You went with Robb,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
6,1,6,theon,And he sent me back to Pyke Im a Greyjoy I cant fight for Robb and my father both Wheres Hodor?,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
7,1,7,bran,I dont know,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
8,1,8,theon,Find the halfwit,"['Theon Greyjoy', 'Bran Stark', 'Dagmer Cleftjaw']"
9,2,9,theon,My men are bringing your people together in the courtyard,"['Theon Greyjoy', 'Bran Stark']"
10,2,10,bran,Why?,"['Theon Greyjoy', 'Bran Stark']"
11,2,11,theon,So you and I can go down and tell them how youve yielded Winterfell to me,"['Theon Greyjoy', 'Bran Stark']"
12,2,12,bran,I wont,"['Theon Greyjoy', 'Bran Stark']"
13,2,13,theon,"Yes, you will","['Theon Greyjoy', 'Bran Stark']"
14,2,14,bran,I wont Ill never yield Well fight you and throw you out,"['Theon Greyjoy', 'Bran Stark']"
15,2,15,theon,"The castle is mine But these people are still yours Youll yield to keep them safe, to keep them alive Thats what a good lord would do Think carefully about what you want to say","['Theon Greyjoy', 'Bran Stark']"
16,2,16,bran,Theon Did you hate us the whole time?,"['Theon Greyjoy', 'Bran Stark']"
17,2,17,bran,Ive yielded Winterfell to Theon,"['Theon Greyjoy', 'Bran Stark']"
18,3,18,theon,Louder Say Prince Theon,"['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
19,3,19,bran,Ive yielded Winterfell to Prince Theon You all know me,"['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
20,3,20,farlen,"Aye, we know you for a steaming sack of shit","['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
21,3,21,bran,"Farlen, you be silent","['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
22,3,22,theon,"Listen to your little lord, Farlen He has more sense than you do","['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
23,3,23,bran,All of you should do as he commands,"['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
24,3,24,theon,My father has donned the ancient crown of Salt and Rock and declared himself King of the Iron Islands He claims the North as well by right of conquest You are all his subjects,"['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
25,3,25,farlen,Bugger that I serve the Starks If you think you can hold the North with it,"['Bran Stark', 'Theon Greyjoy', 'Hodor', 'Maester Luwin', 'Dagmer Cleftjaw', 'Farlen', 'Osha', 'Rickon Stark']"
