,0,1,2,3,4
0,0,0,craster,"Out, all of you This bastards been meddling where he shouldnt! I want you and your men gone And you will make this right","['Craster', 'Jeor Mormont', 'Jon Snow']"
1,0,1,jeor,Wait outside,"['Craster', 'Jeor Mormont', 'Jon Snow']"
2,0,2,jon,Lord Commander,"['Craster', 'Jeor Mormont', 'Jon Snow']"
3,0,3,jeor,Now,"['Craster', 'Jeor Mormont', 'Jon Snow']"
4,0,4,sam,Lord Commander,"['Craster', 'Jeor Mormont', 'Jon Snow']"
5,1,5,jeor,Leave us,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
6,1,6,jeor,What did you do?,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
7,1,7,jon,"I followed him He took the baby into the woods, the newborn","['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
8,1,8,jeor,What business is that of yours?,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
9,1,9,jon,"No, you dont understand Hes killing them, all the boys","['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
10,1,10,jon,You know,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
11,1,11,jeor,Wildlings serve crueler gods than you or I Those boys are Crasters offerings,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
12,1,12,jon,Offerings? Hes murdering his own children Hes a monster,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
13,1,13,jeor,"Aye, many a time that monster has been the difference between life and death for our rangers, your uncle among them We have other wars to fight out there Like it or not, we need men like Craster","['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
14,1,14,jon,I saw it I saw something take that child,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
15,1,15,jeor,"Yeah Whatever it was, I daresay youll see it again Now, ready my horse We leave at dawn","['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
16,1,16,jeor,Dont lose it again,"['Jeor Mormont', 'Samwell Tarly', 'Jon Snow']"
17,2,17,sam,Gilly,"['Samwell Tarly', 'Gilly']"
18,2,18,gilly,Youre leaving,"['Samwell Tarly', 'Gilly']"
19,2,19,sam,I I wanted to give you something It belonged to my mother,"['Samwell Tarly', 'Gilly']"
20,2,20,gilly,I cant take it,"['Samwell Tarly', 'Gilly']"
21,2,21,sam,Please I want you to My mother used it for sewing Shed let me sit with her in her chamber while she sewed and Id read to her My father put a stop to it when he found out Its the only thing I have of hers She gave it to me before I left for the Wall,"['Samwell Tarly', 'Gilly']"
22,2,22,gilly,You You shouldnt give it away,"['Samwell Tarly', 'Gilly']"
23,2,23,sam,Im not giving it away Im giving it to you Keep it safe for me Till I come back,"['Samwell Tarly', 'Gilly']"
24,3,24,hodor luwin,"Hodor Rouse Bran, will you? Its time for his lessons","['Hodor', 'Maester Luwin']"
25,5,25,bran,"Every night its the same Im walking and running, but Im not Im not me Im running through the godswood, sniffing the dirt, tasting blood in my mouth when Ive made a fresh kill, howling Old Nan used to tell me stories about magical people who could live inside stags, birds, wolves","['Bran Stark', 'Maester Luwin']"
26,5,26,luwin,"Thats exactly what they are, Bran, stories","['Bran Stark', 'Maester Luwin']"
27,5,27,bran,So she was lying? They dont exist?,"['Bran Stark', 'Maester Luwin']"
28,5,28,luwin,"Well, they may have done But theyre gone from the world, along with much else These are dreams, Bran, nothing more","['Bran Stark', 'Maester Luwin']"
29,5,29,bran,"No, my dreams are different Mine are true I dreamt of my father dying And Rickon had the same dream","['Bran Stark', 'Maester Luwin']"
30,5,30,luwin,What about all the dreams you had that didnt come true? Hmm? Right,"['Bran Stark', 'Maester Luwin']"
31,5,31,luwin,"This link is made of Valyrian steel Only one maester in 100 wears it on his chain It signifies that I have studied the higher mysteries And all who study these mysteries try their hand at spells I was no different I was young And what boy doesnt secretly wish for hidden powers to lift him out of his dull life into a special one? But in the end, for all my efforts, I got no more out of it than a thousand boys before me Come on","['Bran Stark', 'Maester Luwin']"
32,6,32,margaery,Loras! Highgarden,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
33,6,33,man,Get him,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
34,6,34,crowd,Oh,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
35,6,35,loras,Yield! I yield,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
36,6,36,renly,Well fought Approach,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
37,6,37,renly,Rise Remove your helm,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
38,6,38,renly,"You are all your father promised and more, my lady Ive seen Ser Loras bested once or twice, but never quite in that fashion","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
39,6,39,margaery,"Now, now, my love My brother fought valiantly for you","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
40,6,40,renly,"That he did, my queen But there can only be one champion Brienne of Tarth, you may ask anything of me you desire If it is within my power, it is yours","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
41,6,41,brienne,"Your Grace, I ask the honor of a place in your Kingsguard","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
42,6,42,renly,What?,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
43,6,43,brienne,"I will be one of your seven, pledge my life to yours, and keep you safe from all harm","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
44,6,44,renly,"Done Rise, Brienne of the Kingsguard","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
45,6,45,colen,"Your Grace, I have the honor to bring you Lady Catelyn Stark, sent as an envoy by her son Robb, Lord of Winterfell","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
46,6,46,catelyn,Lord of Winterfell and King in the North,"['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
47,6,47,renly,"Lady Catelyn Im pleased to see you May I present my wife, Margaery of House Tyrell?","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
48,6,48,margaery,"You are very welcome here, Lady Stark Im so sorry for your loss","['Renly Baratheon', 'Margaery Tyrell', 'Brienne of Tarth', 'Catelyn Stark', 'Loras Tyrell', 'Colen of Greenpools']"
