,0,1,2,3,4
0,0,0,landing guard,"Welcome, Lord Stark Grand Maester Pycelle has called a meeting of the Small Council The honor of your presence is requested","['Eddard Stark', 'Sansa Stark', 'Arya Stark', 'Jory Cassel', 'Septa Mordane', 'Royal Steward']"
1,0,1,ned,"Get the girls settled in Ill be back in time for supper And, Jory, you go with them","['Eddard Stark', 'Sansa Stark', 'Arya Stark', 'Jory Cassel', 'Septa Mordane', 'Royal Steward']"
2,0,2,landing guard,If youd like to change into something more appropriate,"['Eddard Stark', 'Sansa Stark', 'Arya Stark', 'Jory Cassel', 'Septa Mordane', 'Royal Steward']"
3,1,3,jaime,"Thank the gods youre here, Stark About time we had some stern northern leadership","['Eddard Stark', 'Jaime Lannister']"
4,1,4,ned,Glad to see youre protecting the throne,"['Eddard Stark', 'Jaime Lannister']"
5,1,5,jaime,"Sturdy old thing How many kings asses have polished it, I wonder? Whats the line? ing shits and the Hand wipes","['Eddard Stark', 'Jaime Lannister']"
6,1,6,ned,Very handsome armor Not a scratch on it,"['Eddard Stark', 'Jaime Lannister']"
7,1,7,jaime,"I know People have been swinging at me for years, but they always seem to miss","['Eddard Stark', 'Jaime Lannister']"
8,1,8,ned,Youve chosen your opponents wisely then,"['Eddard Stark', 'Jaime Lannister']"
9,1,9,jaime,"I have a knack for it It must be strange for you coming into this room I was standing right here when it happened He was very brave, your brother Your father too They didnt deserve to die like that Nobody deserves to die like that","['Eddard Stark', 'Jaime Lannister']"
10,1,10,ned,But you just stood there and watched,"['Eddard Stark', 'Jaime Lannister']"
11,1,11,jaime,"500 men just stood there and watched All the great knights of the Seven Kingdoms You think anyone said a word, lifted a finger? No, Lord Stark 500 men and this room was silent as a crypt Except for the screams, of course, and the Mad King laughing And later When I watched the Mad King die, I remembered him laughing as your father burned It felt like justice","['Eddard Stark', 'Jaime Lannister']"
12,1,12,ned,Is that what you tell yourself at night? Youre a servant of justice? That you were avenging my father when you shoved your sword in Aerys Targaryens back?,"['Eddard Stark', 'Jaime Lannister']"
13,1,13,jaime,"Tell me If Id stabbed the Mad King in the belly instead of the back, would you admire me more?","['Eddard Stark', 'Jaime Lannister']"
14,1,14,ned,"You served him well, when serving was safe -","['Eddard Stark', 'Jaime Lannister']"
15,1,15,varys,Lord Stark,"['Eddard Stark', 'Jaime Lannister']"
16,1,16,ned,Lord,"['Eddard Stark', 'Jaime Lannister']"
17,2,17,varys,I was grievously sorry to hear of your troubles on the Kingsroad We are all praying for Prince Joffreys full recovery,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
18,2,18,ned,A shame you didnt say a prayer for the butchers son Renly! Youre looking well,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
19,2,19,renly,"And you look tired from the road I told them this meeting could wait another day, but.","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
20,2,20,littlefinger,"But we have a Kingdom to look after Ive hoped to meet you for some time, Lord Stark No doubt Lady Catelyn has mentioned me","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
21,2,21,ned,"She has, Lord Baelish I understand you knew my brother Brandon as well","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
22,2,22,littlefinger,All too well I still carry a token of his esteem from navel to collarbone,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
23,2,23,ned,Perhaps you chose the wrong man to duel with,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
24,2,24,littlefinger,"It wasnt the man that I chose, my Lord It was Catelyn Tully A woman worth fighting for, Im sure youll agree","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
25,2,25,grand maester pycelle,"I humbly beg your pardon, my Lord Stark","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
26,2,26,ned,Grand Maester,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
27,2,27,grand maester pycelle,How many years has it been? You were a young man,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
28,2,28,ned,And you served another King,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
29,2,29,grand maester pycelle,"How forgetful of me This belongs to you, now Should we begin?","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
30,2,30,ned,Without the King?,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
31,2,31,renly,"Winter may be coming, but Im afraid the same cannot be said for my brother","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
32,2,32,varys,His Grace has many cares He entrusts some small matters to us that we might lighten the load,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
33,2,33,littlefinger,We are the lords of small matters here,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
34,2,34,renly,My brother instructs us to stage a tournament in honor of Lord Starks appointment as Hand of the King,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
35,2,35,littlefinger,"Mmm, how much?","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
36,2,36,ned,"40,000 gold dragons to the champion, 20,000 to the runner-up, 20,000 to the winning archer","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
37,2,37,grand maester pycelle,Can the treasury bear such expense?,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
38,2,38,littlefinger,"Ill have to borrow it The Lannisters will accommodate, I expect We already owe Lord Tywin 3 million gold Whats another 80,000?","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
39,2,39,ned,Are you telling me the Crown is three million in debt?,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
40,2,40,littlefinger,Im telling you the Crown is six million in debt,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
41,2,41,ned,How could you let this happen?,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
42,2,42,littlefinger,The Master of Coin finds the money ing and the Hand spend it,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
43,2,43,ned,I will not believe Jon Arryn allowed Robert to bankrupt the realm,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
44,2,44,grand maester pycelle,"Lord Arryn gave wise and prudent advice, but I fear His Grace doesnt always listen","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
45,2,45,renly,"Counting coppers, he calls it","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
46,2,46,ned,Ill speak to him tomorrow This tournament is an extravagance we cannot afford,"['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
47,2,47,littlefinger,"As you will But still, wed best make our plans","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
48,2,48,ned,"There will be no plans until I speak to Robert Forgive me, my Lords I had a long ride","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
49,2,49,varys,"You are the Kings Hand, Lord Stark, we serve at your pleasure -","['Eddard Stark', 'Lord Varys', 'Grand Maester Pycelle', 'Renly Baratheon', 'Petyr Baelish']"
50,3,50,cersei,"Please, its nearly healed","['Joffrey Baratheon', 'Cersei Lannister']"
51,3,51,joffrey,Its ugly,"['Joffrey Baratheon', 'Cersei Lannister']"
52,3,52,cersei,"A King should have scars, you fought off a direwolf Youre a warrior like your father","['Joffrey Baratheon', 'Cersei Lannister']"
53,3,53,joffrey,"Im not like him I didnt fight off anything It bit me and all I did was scream And the two Stark girls saw it, both of them","['Joffrey Baratheon', 'Cersei Lannister']"
54,3,54,cersei,"Thats not true You killed the beast You only spared the girl because of the love your father bears her father When Aerys Targaryen sat on the Iron Throne, your father was a rebel and a traitor Someday youll sit on the throne and the truth will be what you make it","['Joffrey Baratheon', 'Cersei Lannister']"
55,3,55,joffrey,Do I have to marry her?,"['Joffrey Baratheon', 'Cersei Lannister']"
56,3,56,cersei,"Yes Shes very beautiful and young If you dont like her, you only need to see her on formal occasions and when the time comes, to make little princes and princesses And if youd rather fuck painted whores, youll fuck painted whores And if youd rather lie with noble virgins, so be it You are my darling boy and the world will be exactly as you want it to be Do something nice for the Stark girl","['Joffrey Baratheon', 'Cersei Lannister']"
57,3,57,joffrey,I dont want to,"['Joffrey Baratheon', 'Cersei Lannister']"
58,3,58,cersei,"No, but you will The occasional kindness will spare you all sorts of trouble down the road","['Joffrey Baratheon', 'Cersei Lannister']"
59,3,59,joffrey,We allow the northerners too much power They consider themselves our equals,"['Joffrey Baratheon', 'Cersei Lannister']"
60,3,60,cersei,How would you handle them?,"['Joffrey Baratheon', 'Cersei Lannister']"
61,3,61,joffrey,"Id double their taxes and command them to supply 10,000 men to the royal army","['Joffrey Baratheon', 'Cersei Lannister']"
62,3,62,cersei,A royal army?,"['Joffrey Baratheon', 'Cersei Lannister']"
63,3,63,joffrey,"Why should every lord command his own men? Its primitive, no better than the hill tribes We should have a standing army of men loyal to the Crown, trained by experienced soldiers Instead of a mob of peasants whove never held pikes in their lives","['Joffrey Baratheon', 'Cersei Lannister']"
64,3,64,cersei,And if the northerners rebel?,"['Joffrey Baratheon', 'Cersei Lannister']"
65,3,65,joffrey,"Id crush them Seize Winterfell and install someone loyal to the realm as Warden of the North Uncle Kevan, maybe","['Joffrey Baratheon', 'Cersei Lannister']"
66,3,66,cersei,"And these 10,000 northern troops, would they fight for you or their lord?","['Joffrey Baratheon', 'Cersei Lannister']"
67,3,67,joffrey,For me Im their King,"['Joffrey Baratheon', 'Cersei Lannister']"
68,3,68,cersei,"But youve just invaded their homeland, asked them to kill their brothers","['Joffrey Baratheon', 'Cersei Lannister']"
69,3,69,joffrey,Im not asking,"['Joffrey Baratheon', 'Cersei Lannister']"
70,3,70,cersei,"The North cannot be held not by an outsider Its too big and too wild When the winter comes, the Seven gods together couldnt save you and your royal army A good King knows when to save his strength And when to destroy his enemies","['Joffrey Baratheon', 'Cersei Lannister']"
71,3,71,joffrey,So you agree The Starks are enemies?,"['Joffrey Baratheon', 'Cersei Lannister']"
72,3,72,cersei,Everyone who isnt us is an enemy -,"['Joffrey Baratheon', 'Cersei Lannister']"
73,4,73,septa mordane,"Enough of that, young lady Eat your food","['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
74,4,74,arya,Im practicing,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
75,4,75,sansa,Practicing for what?,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
76,4,76,arya,The Prince,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
77,4,77,septa mordane,"Arya, stop","['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
78,4,78,arya,Hes a liar and a coward and he killed my friend,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
79,4,79,sansa,The Hound killed your friend,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
80,4,80,arya,The Hound does whatever the Prince tells him to do,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
81,4,81,sansa,Youre an idiot,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
82,4,82,arya,"Youre a liar And if you told the truth, Mycah would be alive","['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
83,4,83,septa mordane,Enough,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
84,4,84,ned,Whats happening here?,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
85,4,85,septa mordane,Arya would rather act like a beast than a lady,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
86,4,86,ned,"Go to your room Well speak later Thats for you, love","['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
87,4,87,ned,The same dollmaker makes all of Princess Myrcellas toys Dont you like it?,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
88,4,88,sansa,I havent played with dolls since I was eight May I be excused?,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
89,4,89,septa mordane,Youve barely eaten a thing,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
90,4,90,ned,Its all right Go on,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
91,4,91,ned,War was easier than daughters,"['Arya Stark', 'Sansa Stark', 'Septa Mordane', 'Eddard Stark']"
92,5,92,arya,Go away,"['Arya Stark', 'Eddard Stark']"
93,5,93,ned,"Arya, open the door May I come in? Whose sword is that?","['Arya Stark', 'Eddard Stark']"
94,5,94,arya,Mine,"['Arya Stark', 'Eddard Stark']"
95,5,95,ned,Give it to me I know this makers mark This is Mikkens work Where did you get this? This is no toy Little ladies shouldnt play with swords,"['Arya Stark', 'Eddard Stark']"
96,5,96,arya,I wasnt playing And I dont want to be a lady,"['Arya Stark', 'Eddard Stark']"
97,5,97,ned,Come here Now what do you want with this?,"['Arya Stark', 'Eddard Stark']"
98,5,98,arya,Its called Needle,"['Arya Stark', 'Eddard Stark']"
99,5,99,ned,A blade with a name And who were you hoping to skewer with Needle? Your sister? Do you know the first thing about sword fighting?,"['Arya Stark', 'Eddard Stark']"
100,5,100,arya,Stick em with the pointy end,"['Arya Stark', 'Eddard Stark']"
101,5,101,ned,Thats the essence of it,"['Arya Stark', 'Eddard Stark']"
102,5,102,arya,I was trying to learn I asked Mycah to practice with me I asked him It was my fault,"['Arya Stark', 'Eddard Stark']"
103,5,103,ned,"No, sweet girl You didnt kill the butchers boy","['Arya Stark', 'Eddard Stark']"
104,5,104,arya,"I hate them! I hate all of them The Hound, the Queen and the King and Joffrey and Sansa","['Arya Stark', 'Eddard Stark']"
105,5,105,ned,Sansa was dragged before the King and Queen And asked to call the Prince a liar,"['Arya Stark', 'Eddard Stark']"
106,5,106,arya,So was I! He is a liar,"['Arya Stark', 'Eddard Stark']"
107,5,107,ned,"Darling, listen to me Sansa will be married to Joffrey someday She cannot betray him She must take his side even when hes wrong","['Arya Stark', 'Eddard Stark']"
108,5,108,arya,But how you can let her marry someone like that?,"['Arya Stark', 'Eddard Stark']"
109,5,109,ned,Well Look at me Youre a Stark of Winterfell You know our words,"['Arya Stark', 'Eddard Stark']"
110,5,110,arya,Winter is coming,"['Arya Stark', 'Eddard Stark']"
